ID_PAYMENT,TIME_STAMP,CONTRAGENT,AMMOUNT,REF_NUMBER1,REF_NUMBER2,YEAR_RP,MONTH_RP,DAY_RP,ID_WEEKDAY,ID_CONTRAGENT,ID_ACCOUNT,ID_SERVICE
596,2009-05-08T11:15:00..000000000,М-Тел,22.31,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,5,8,4,32,1,3
597,2009-05-08T11:15:00..000000000,М-Тел,23.16,Kaka(08886625376254),Kaka(08886625376254),2009,5,8,4,32,11,3
598,2009-05-08T11:15:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,5,8,4,32,9,3
599,2009-05-10T21:32:00..000000000,БТК,15.83,БТК - Кака(028725348),БТК - Кака(028725348),2009,5,10,6,25,11,3
600,2009-05-10T21:32:00..000000000,БТК,5.99,423(028254825),423(028254825),2009,5,10,6,25,2,3
601,2009-05-10T21:33:00..000000000,ГлоБул ЕАД,17.2,Mijn GSM(000082520),Mijn GSM(000082520),2009,5,10,6,27,1,3
602,2009-05-18T13:23:00..000000000,ЧЕЗ Електро България АД,19.37,Кака(3000248359),Кака(3000248359),2009,5,18,0,44,11,1
603,2009-05-21T12:55:00..000000000,Софийска вода АД,7,Кака(3035289),Кака(3035289),2009,5,21,3,39,11,2
604,2009-05-21T12:55:00..000000000,Топлофикация София ЕАД,2.49,423(151415),423(151415),2009,5,21,3,42,2,5
605,2009-05-21T12:55:00..000000000,Топлофикация София ЕАД,34.3,515(164402),515(164402),2009,5,21,3,42,7,5
606,2009-05-27T08:12:00..000000000,Софийска кабелна компания и Ко ООД,20,"Люлин 515, 107(40001660)","Люлин 515, 107(40001660)",2009,5,27,2,40,7,4
607,2009-05-27T08:12:00..000000000,ЧЕЗ Електро България АД,23.75,515(3000153493),515(3000153493),2009,5,27,2,44,7,1
608,2009-05-27T08:12:00..000000000,ЧЕЗ Електро България АД,28.98,Татко(3000151577),Татко(3000151577),2009,5,27,2,44,7,1
609,2009-05-27T08:12:00..000000000,ГлоБул ЕАД,8.03,Mama(002039600),Mama(002039600),2009,5,27,2,27,9,3
610,2009-05-27T08:12:00..000000000,Софийска вода (423),8.4,423(4046798),423(4046798),2009,5,27,2,15,2,2
611,2009-06-01T14:27:00..000000000,Софийска вода (515),5.28,515(5029035),515(5029035),2009,6,1,0,14,7,2
612,2009-06-01T14:28:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,6,1,0,32,9,3
613,2009-06-01T14:28:00..000000000,М-Тел,20.36,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,6,1,0,32,1,3
614,2009-06-10T14:10:00..000000000,ГлоБул ЕАД,17.63,Mijn GSM(000082520),Mijn GSM(000082520),2009,6,10,2,27,1,3
615,2009-06-10T14:10:00..000000000,ГлоБул ЕАД,17.69,Tatko(000082500),Tatko(000082500),2009,6,10,2,27,3,3
616,2009-06-10T14:10:00..000000000,ЧЕЗ Електро България АД,19.4,Кака(3000248359),Кака(3000248359),2009,6,10,2,44,11,1
617,2009-06-10T14:10:00..000000000,БТК,17.1,БТК - Кака(028725348),БТК - Кака(028725348),2009,6,10,2,25,11,3
618,2009-06-10T14:10:00..000000000,БТК,2.6,423(028254825),423(028254825),2009,6,10,2,25,2,3
619,2009-06-10T14:10:00..000000000,М-Тел,31.3,Kaka(08886625376254),Kaka(08886625376254),2009,6,10,2,32,11,3
620,2009-06-22T07:22:00..000000000,ЧЕЗ Електро България АД,15.79,515(3000153493),515(3000153493),2009,6,22,0,44,7,1
621,2009-06-22T07:22:00..000000000,Топлофикация София ЕАД,25.48,423(151415),423(151415),2009,6,22,0,42,2,5
622,2009-06-22T07:22:00..000000000,Софийска вода (423),8.4,423(4046798),423(4046798),2009,6,22,0,15,2,2
623,2009-06-22T07:22:00..000000000,ЧЕЗ Електро България АД,21.66,Татко(3000151577),Татко(3000151577),2009,6,22,0,44,7,1
624,2009-06-22T07:22:00..000000000,Софийска вода АД,7.61,Кака(3035289),Кака(3035289),2009,6,22,0,39,11,2
625,2009-06-22T07:22:00..000000000,Топлофикация София ЕАД,29.45,515(164402),515(164402),2009,6,22,0,42,7,5
626,2009-06-26T18:00:00..000000000,ГлоБул ЕАД,5.34,Mama(002039600),Mama(002039600),2009,6,26,4,27,9,3
627,2009-06-26T18:00:00..000000000,Софийска вода (515),8.4,515(5029035),515(5029035),2009,6,26,4,14,7,2
628,2009-07-06T10:50:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,7,6,0,32,9,3
629,2009-07-06T10:50:00..000000000,М-Тел,21.95,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,7,6,0,32,1,3
630,2009-07-09T19:43:00..000000000,ЧЕЗ Електро България АД,19.4,Кака(3000248359),Кака(3000248359),2009,7,9,3,44,11,1
631,2009-07-09T19:43:00..000000000,М-Тел,26.81,Kaka(08886625376254),Kaka(08886625376254),2009,7,9,3,32,11,3
632,2009-07-09T19:56:00..000000000,ГлоБул ЕАД,16.22,Mijn GSM(000082520),Mijn GSM(000082520),2009,7,9,3,27,1,3
633,2009-07-17T12:08:00..000000000,Софийска вода АД,7,Кака(3035289),Кака(3035289),2009,7,17,4,39,11,2
634,2009-07-17T12:08:00..000000000,БТК,3.44,423(028254825),423(028254825),2009,7,17,4,25,2,3
635,2009-07-17T12:08:00..000000000,БТК,13.8,БТК - Кака(028725348),БТК - Кака(028725348),2009,7,17,4,25,11,3
636,2009-07-19T08:38:00..000000000,ЧЕЗ Електро България АД,15.79,515(3000153493),515(3000153493),2009,7,19,6,44,7,1
637,2009-07-19T08:38:00..000000000,ЧЕЗ Електро България АД,21.66,Татко(3000151577),Татко(3000151577),2009,7,19,6,44,7,1
638,2009-07-19T08:38:00..000000000,Топлофикация София ЕАД,22.17,423(151415),423(151415),2009,7,19,6,42,2,5
639,2009-07-27T11:28:00..000000000,ГлоБул ЕАД,5.66,Mama(002039600),Mama(002039600),2009,7,27,0,27,9,3
640,2009-07-27T11:28:00..000000000,Софийска вода (423),21.06,423(4046798),423(4046798),2009,7,27,0,15,2,2
641,2009-08-02T12:45:00..000000000,Софийска вода (515),8.4,515(5029035),515(5029035),2009,8,2,6,14,7,2
642,2009-08-02T12:45:00..000000000,М-Тел,20.92,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,8,2,6,32,1,3
643,2009-08-02T12:45:00..000000000,М-Тел,8.47,Mama(08865799136533),Mama(08865799136533),2009,8,2,6,32,9,3
644,2009-08-03T11:46:00..000000000,Топлофикация София ЕАД,18.36,423(151415),423(151415),2009,8,3,0,42,2,5
645,2009-08-06T11:00:00..000000000,Топлофикация София ЕАД,26.52,515(164402),515(164402),2009,8,6,3,42,7,5
646,2009-08-11T10:52:00..000000000,ЧЕЗ Електро България АД,12.07,Кака(3000248359),Кака(3000248359),2009,8,11,1,44,11,1
647,2009-08-11T10:52:00..000000000,БТК,15.14,БТК - Кака(028725348),БТК - Кака(028725348),2009,8,11,1,25,11,3
648,2009-08-11T10:52:00..000000000,М-Тел,28.58,Kaka(08886625376254),Kaka(08886625376254),2009,8,11,1,32,11,3
649,2009-08-11T14:31:00..000000000,БТК,3.44,423(028254825),423(028254825),2009,8,11,1,25,2,3
650,2009-08-19T15:23:00..000000000,Софийска вода АД,7,Кака(3035289),Кака(3035289),2009,8,19,2,39,11,2
651,2009-08-24T10:37:00..000000000,ЧЕЗ Електро България АД,25.79,515(3000153493),515(3000153493),2009,8,24,0,44,7,1
652,2009-08-24T10:37:00..000000000,Софийска вода (423),11.23,423(4046798),423(4046798),2009,8,24,0,15,2,2
653,2009-08-24T10:37:00..000000000,ЧЕЗ Електро България АД,53.98,Татко(3000151577),Татко(3000151577),2009,8,24,0,44,7,1
654,2009-08-25T16:02:00..000000000,Топлофикация София ЕАД,489.84,423(151415),423(151415),2009,8,25,1,42,2,5
655,2009-08-25T16:02:00..000000000,ГлоБул ЕАД,4.91,Mama(002039600),Mama(002039600),2009,8,25,1,27,9,3
656,2009-09-01T12:20:00..000000000,Софийска вода (515),11.83,515(5029035),515(5029035),2009,9,1,1,14,7,2
657,2009-09-01T12:20:00..000000000,М-Тел,20.26,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,9,1,1,32,1,3
658,2009-09-01T12:21:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,9,1,1,32,9,3
659,2009-09-07T09:39:00..000000000,ГлоБул ЕАД,28.16,Mijn GSM(000082520),Mijn GSM(000082520),2009,9,7,0,27,1,3
660,2009-09-07T09:39:00..000000000,Софийска вода (423),15.14,423(4046798),423(4046798),2009,9,7,0,15,2,2
661,2009-09-10T17:59:00..000000000,БТК,15.43,БТК - Кака(028725348),БТК - Кака(028725348),2009,9,10,3,25,11,3
662,2009-09-10T17:59:00..000000000,Софийска вода (515),4.21,515(5029035),515(5029035),2009,9,10,3,14,7,2
663,2009-09-10T17:59:00..000000000,ГлоБул ЕАД,8.18,Tatko(000082500),Tatko(000082500),2009,9,10,3,27,3,3
664,2009-09-10T17:59:00..000000000,БТК,2.6,423(028254825),423(028254825),2009,9,10,3,25,2,3
665,2009-09-10T17:59:00..000000000,ЧЕЗ Електро България АД,23.98,Кака(3000248359),Кака(3000248359),2009,9,10,3,44,11,1
666,2009-09-10T17:59:00..000000000,М-Тел,28.15,Kaka(08886625376254),Kaka(08886625376254),2009,9,10,3,32,11,3
667,2009-09-26T13:45:00..000000000,ГлоБул ЕАД,6.98,Mama(002039600),Mama(002039600),2009,9,26,5,27,9,3
668,2009-09-26T13:45:00..000000000,ЧЕЗ Електро България АД,23.04,515(3000153493),515(3000153493),2009,9,26,5,44,7,1
669,2009-09-26T13:45:00..000000000,ЧЕЗ Електро България АД,24.1,Татко(3000151577),Татко(3000151577),2009,9,26,5,44,7,1
670,2009-09-26T13:45:00..000000000,Топлофикация София ЕАД,16.49,423(151415),423(151415),2009,9,26,5,42,2,5
671,2009-09-26T13:45:00..000000000,Софийска вода АД,5.66,Кака(3035289),Кака(3035289),2009,9,26,5,39,11,2
672,2009-10-05T12:57:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,10,5,0,32,9,3
673,2009-10-05T12:57:00..000000000,М-Тел,20.89,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,10,5,0,32,1,3
674,2009-10-06T11:40:00..000000000,Софийска вода (423),12.62,423(4046798),423(4046798),2009,10,6,1,15,2,2
675,2009-10-06T11:40:00..000000000,ГлоБул ЕАД,28.74,Mijn GSM(000082520),Mijn GSM(000082520),2009,10,6,1,27,1,3
676,2009-10-06T11:40:00..000000000,ГлоБул ЕАД,.71,Tatko(000082500),Tatko(000082500),2009,10,6,1,27,3,3
677,2009-10-14T13:02:00..000000000,Софийска вода АД,7,Кака(3035289),Кака(3035289),2009,10,14,2,39,11,2
678,2009-10-14T13:02:00..000000000,БТК,18.83,БТК - Кака(028725348),БТК - Кака(028725348),2009,10,14,2,25,11,3
679,2009-10-14T13:02:00..000000000,Софийска вода (515),6.85,515(5029035),515(5029035),2009,10,14,2,14,7,2
680,2009-10-14T13:02:00..000000000,ЧЕЗ Електро България АД,23.98,Кака(3000248359),Кака(3000248359),2009,10,14,2,44,11,1
681,2009-10-14T13:02:00..000000000,БТК,3.48,423(028254825),423(028254825),2009,10,14,2,25,2,3
682,2009-10-14T13:02:00..000000000,М-Тел,25.27,Kaka(08886625376254),Kaka(08886625376254),2009,10,14,2,32,11,3
683,2009-10-19T09:52:00..000000000,Топлофикация София ЕАД,26.42,423(151415),423(151415),2009,10,19,0,42,2,5
684,2009-10-27T16:27:00..000000000,ЧЕЗ Електро България АД,23.04,515(3000153493),515(3000153493),2009,10,27,1,44,7,1
685,2009-10-27T16:27:00..000000000,ГлоБул ЕАД,6.79,Mama(002039600),Mama(002039600),2009,10,27,1,27,9,3
686,2009-10-27T16:27:00..000000000,ЧЕЗ Електро България АД,24.1,Татко(3000151577),Татко(3000151577),2009,10,27,1,44,7,1
687,2009-11-03T11:10:00..000000000,ГлоБул ЕАД,11.62,Tatko(000082500),Tatko(000082500),2009,11,3,1,27,3,3
688,2009-11-03T11:10:00..000000000,ГлоБул ЕАД,27.35,Mijn GSM(000082520),Mijn GSM(000082520),2009,11,3,1,27,1,3
689,2009-11-03T11:10:00..000000000,М-Тел,20.22,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,11,3,1,32,1,3
690,2009-11-03T11:10:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2009,11,3,1,32,9,3
691,2009-11-10T14:02:00..000000000,БТК,4.43,423(028254825),423(028254825),2009,11,10,1,25,2,3
692,2009-11-10T14:02:00..000000000,Софийска вода (423),8.4,423(4046798),423(4046798),2009,11,10,1,15,2,2
693,2009-11-10T14:02:00..000000000,ЧЕЗ Електро България АД,9.97,Кака(3000248359),Кака(3000248359),2009,11,10,1,44,11,1
694,2009-11-10T14:02:00..000000000,БТК,16.1,БТК - Кака(028725348),БТК - Кака(028725348),2009,11,10,1,25,11,3
695,2009-11-10T14:02:00..000000000,Софийска вода (515),8.4,515(5029035),515(5029035),2009,11,10,1,14,7,2
696,2009-11-10T14:02:00..000000000,М-Тел,24.18,Kaka(08886625376254),Kaka(08886625376254),2009,11,10,1,32,11,3
697,2009-11-16T14:44:00..000000000,Софийска вода АД,7,Кака(3035289),Кака(3035289),2009,11,16,0,39,11,2
698,2009-11-25T15:31:00..000000000,ЧЕЗ Електро България АД,39.64,Татко(3000151577),Татко(3000151577),2009,11,25,2,44,7,1
699,2009-11-25T15:31:00..000000000,ЧЕЗ Електро България АД,10.4,515(3000153493),515(3000153493),2009,11,25,2,44,7,1
700,2009-11-25T17:03:00..000000000,Топлофикация София ЕАД,30.39,423(151415),423(151415),2009,11,25,2,42,2,5
701,2009-11-25T17:03:00..000000000,ГлоБул ЕАД,5.15,Mama(002039600),Mama(002039600),2009,11,25,2,27,9,3
702,2009-12-07T18:08:00..000000000,ГлоБул ЕАД,8.48,Tatko(000082500),Tatko(000082500),2009,12,7,0,27,3,3
703,2009-12-07T18:08:00..000000000,ГлоБул ЕАД,26.05,Mijn GSM(000082520),Mijn GSM(000082520),2009,12,7,0,27,1,3
704,2009-12-07T18:08:00..000000000,Софийска вода (515),7,515(5029035),515(5029035),2009,12,7,0,14,7,2
705,2009-12-07T18:08:00..000000000,М-Тел,21.6,Моят телефон(08870589596601),Моят телефон(08870589596601),2009,12,7,0,32,1,3
706,2009-12-07T18:08:00..000000000,М-Тел,19.28,Mama(08865799136533),Mama(08865799136533),2009,12,7,0,32,9,3
707,2009-12-09T13:48:00..000000000,Софийска вода (423),15.43,423(4046798),423(4046798),2009,12,9,2,15,2,2
708,2009-12-09T13:48:00..000000000,ЧЕЗ Електро България АД,11.72,Кака(3000248359),Кака(3000248359),2009,12,9,2,44,11,1
709,2009-12-09T13:48:00..000000000,М-Тел,29.1,Kaka(08886625376254),Kaka(08886625376254),2009,12,9,2,32,11,3
710,2009-12-16T14:49:00..000000000,БТК,14.35,БТК - Кака(028725348),БТК - Кака(028725348),2009,12,16,2,25,11,3
711,2009-12-16T14:49:00..000000000,БТК,2.63,423(028254825),423(028254825),2009,12,16,2,25,2,3
712,2009-12-16T14:49:00..000000000,Софийска вода АД,.11,Кака(3035289),Кака(3035289),2009,12,16,2,39,11,2
713,2009-12-22T18:05:00..000000000,ЧЕЗ Електро България АД,18.64,515(3000153493),515(3000153493),2009,12,22,1,44,7,1
714,2009-12-22T18:05:00..000000000,ЧЕЗ Електро България АД,23.23,Татко(3000151577),Татко(3000151577),2009,12,22,1,44,7,1
715,2009-12-22T18:05:00..000000000,ГлоБул ЕАД,5.17,Mama(002039600),Mama(002039600),2009,12,22,1,27,9,3
716,2009-12-22T18:05:00..000000000,Топлофикация София ЕАД,57.3,423(151415),423(151415),2009,12,22,1,42,2,5
717,2010-01-04T10:23:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2010,1,4,0,32,9,3
718,2010-01-04T10:23:00..000000000,М-Тел,20.76,Моят телефон(08870589596601),Моят телефон(08870589596601),2010,1,4,0,32,1,3
719,2010-01-06T11:09:00..000000000,Софийска вода (515),12.11,515(5029035),515(5029035),2010,1,6,2,14,7,2
720,2010-01-06T11:09:00..000000000,Софийска вода (423),12.62,423(4046798),423(4046798),2010,1,6,2,15,2,2
721,2010-01-06T11:09:00..000000000,ГлоБул ЕАД,15.4,Tatko(000082500),Tatko(000082500),2010,1,6,2,27,3,3
722,2010-01-06T11:09:00..000000000,ГлоБул ЕАД,74.33,Mijn GSM(000082520),Mijn GSM(000082520),2010,1,6,2,27,1,3
723,2010-01-11T10:23:00..000000000,ЧЕЗ Електро България АД,11.72,Кака(3000248359),Кака(3000248359),2010,1,11,0,44,11,1
724,2010-01-11T10:23:00..000000000,М-Тел,31.61,Kaka(08886625376254),Kaka(08886625376254),2010,1,11,0,32,11,3
725,2010-01-12T10:27:00..000000000,БТК,13.8,БТК - Кака(028725348),БТК - Кака(028725348),2010,1,12,1,25,11,3
726,2010-01-12T10:27:00..000000000,БТК,4.25,423(028254825),423(028254825),2010,1,12,1,25,2,3
727,2010-01-13T10:11:00..000000000,Софийска вода АД,4.2,Кака(3035289),Кака(3035289),2010,1,13,2,39,11,2
728,2010-01-25T10:20:00..000000000,ЧЕЗ Електро България АД,18.64,515(3000153493),515(3000153493),2010,1,25,0,44,7,1
729,2010-01-25T10:20:00..000000000,ГлоБул ЕАД,5,Mama(002039600),Mama(002039600),2010,1,25,0,27,9,3
730,2010-01-25T10:20:00..000000000,Топлофикация София ЕАД,84.36,423(151415),423(151415),2010,1,25,0,42,2,5
731,2010-01-25T10:20:00..000000000,ЧЕЗ Електро България АД,23.23,Татко(3000151577),Татко(3000151577),2010,1,25,0,44,7,1
732,2010-02-03T13:21:00..000000000,Софийска вода (423),14.54,423(4046798),423(4046798),2010,2,3,2,15,2,2
733,2010-02-03T13:21:00..000000000,Софийска вода (515),8.95,515(5029035),515(5029035),2010,2,3,2,14,7,2
734,2010-02-03T13:21:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2010,2,3,2,32,9,3
735,2010-02-03T13:21:00..000000000,М-Тел,21.41,Моят телефон(08870589596601),Моят телефон(08870589596601),2010,2,3,2,32,1,3
736,2010-02-03T13:22:00..000000000,ГлоБул ЕАД,52.55,Mijn GSM(000082520),Mijn GSM(000082520),2010,2,3,2,27,1,3
737,2010-02-08T10:41:00..000000000,БТК,14.83,БТК - Кака(028725348),БТК - Кака(028725348),2010,2,8,0,25,11,3
738,2010-02-08T10:41:00..000000000,ЧЕЗ Електро България АД,11.83,Кака(3000248359),Кака(3000248359),2010,2,8,0,44,11,1
739,2010-02-08T10:41:00..000000000,БТК,4.87,423(028254825),423(028254825),2010,2,8,0,25,2,3
740,2010-02-08T10:41:00..000000000,М-Тел,45.08,Kaka(08886625376254),Kaka(08886625376254),2010,2,8,0,32,11,3
741,2010-02-18T10:52:00..000000000,Топлофикация София ЕАД,62.74,515(164402),515(164402),2010,2,18,3,42,7,5
